ID_question,0,1,2,3,4,5,6,7,8,9
32214,85.0,70.0,60.0,65,80.0,74,,60,70.0,80
32215,25.0,50.0,20.0,20,30.0,35,30.0,30,25.0,30
32216,80.0,70.0,60.0,50,0.0,0,50.0,50,65.0,0
32217,100.0,70.0,67.0,80,80.0,65,70.0,90,90.0,80
32218,50.0,50.0,40.0,35,70.0,50,30.0,50,30.0,20
32219,25.0,20.0,30.0,25,30.0,30,20.0,30,30.0,20
32220,50.0,60.0,70.0,80,55.0,41,50.0,30,75.0,50
32221,20.0,20.0,10.0,30,10.0,10,10.0,10,20.0,20
32222,80.0,62.0,60.0,30,75.0,65,35.0,70,80.0,60
32223,70.0,80.0,70.0,75,75.0,60,50.0,75,70.0,70
32224,25.0,30.0,10.0,20,30.0,10,20.0,20,25.0,30
32225,84.0,90.0,70.0,90,90.0,73,75.0,80,85.0,80
32226,57.0,50.0,83.0,40,53.0,50,50.0,40,34.0,65
32227,60.0,85.0,68.0,80,,84,75.0,65,65.0,85
32228,50.0,20.0,35.0,20,20.0,25,30.0,30,30.0,30
32229,85.0,95.0,90.0,75,70.0,75,60.0,85,80.0,55
32230,100.0,56.0,35.0,50,30.0,60,80.0,50,57.0,41
32231,50.0,100.0,70.0,50,70.0,70,83.0,50,50.0,60
32232,50.0,63.0,50.0,75,50.0,67,50.0,70,70.0,80
32233,75.0,75.0,,50,86.0,82,75.0,55,68.0,85
32234,50.0,40.0,25.0,30,30.0,70,20.0,30,20.0,65
32235,100.0,100.0,100.0,100,100.0,100,100.0,100,100.0,100
32236,,85.0,75.0,75,100.0,85,90.0,85,90.0,80
32237,100.0,100.0,100.0,100,100.0,100,100.0,100,,100
32238,20.0,20.0,,20,20.0,20,20.0,20,15.0,15
32239,30.0,20.0,76.0,35,35.0,30,,50,35.0,40
32240,30.0,15.0,25.0,25,20.0,15,20.0,20,35.0,20
32241,25.0,25.0,30.0,25,30.0,25,30.0,20,20.0,25
32242,100.0,100.0,100.0,100,100.0,100,100.0,100,100.0,100
32243,85.0,75.0,80.0,70,65.0,85,70.0,75,80.0,80
32244,40.0,50.0,35.0,30,40.0,30,60.0,40,30.0,50
32245,80.0,75.0,80.0,100,100.0,100,100.0,80,79.0,80
32246,0.0,30.0,45.0,0,30.0,0,20.0,20,20.0,5
32247,85.0,80.0,90.0,80,85.0,75,85.0,85,80.0,90
32248,30.0,40.0,45.0,70,20.0,60,60.0,80,35.0,40
32249,80.0,70.0,70.0,70,70.0,80,70.0,90,70.0,68
32250,70.0,60.0,80.0,75,80.0,30,50.0,75,80.0,50
32251,75.0,50.0,60.0,20,70.0,30,10.0,50,50.0,30
32252,59.0,65.0,70.0,70,25.0,30,70.0,50,30.0,30
32253,60.0,70.0,65.0,50,67.0,65,60.0,65,80.0,60
32254,50.0,40.0,30.0,30,50.0,60,60.0,60,32.0,50
32255,43.0,60.0,40.0,30,30.0,20,40.0,30,50.0,45
32256,50.0,70.0,50.0,75,60.0,30,75.0,65,60.0,40
32257,70.0,80.0,70.0,80,70.0,65,80.0,80,65.0,60
32258,100.0,100.0,100.0,80,100.0,100,85.0,100,85.0,100
32259,65.0,70.0,65.0,50,80.0,60,70.0,65,80.0,80
32260,50.0,45.0,50.0,30,60.0,30,50.0,70,30.0,70
32261,85.0,65.0,75.0,60,85.0,80,75.0,70,63.0,75
32262,33.0,50.0,0.0,40,30.0,25,30.0,30,70.0,50
32263,75.0,70.0,100.0,70,100.0,70,80.0,0,100.0,90
32264,20.0,30.0,65.0,50,70.0,30,20.0,50,0.0,30
32265,75.0,65.0,68.0,70,65.0,80,80.0,70,70.0,80
32266,0.0,,0.0,0,0.0,0,0.0,0,0.0,0
32267,20.0,80.0,30.0,20,30.0,35,30.0,30,30.0,30
32268,15.0,15.0,30.0,30,10.0,20,30.0,20,20.0,5
32269,70.0,80.0,65.0,70,70.0,70,70.0,50,60.0,70
32270,100.0,80.0,85.0,90,85.0,90,80.0,88,80.0,85
32271,40.0,40.0,70.0,70,70.0,70,75.0,85,65.0,70
32272,10.0,30.0,25.0,25,25.0,5,15.0,0,30.0,20
32273,50.0,100.0,75.0,55,60.0,70,66.0,75,75.0,55
32274,30.0,30.0,55.0,50,50.0,60,70.0,80,50.0,20
32275,100.0,100.0,100.0,100,100.0,90,90.0,95,100.0,97
32276,30.0,10.0,30.0,30,20.0,42,30.0,30,15.0,20
32277,30.0,30.0,20.0,10,20.0,20,35.0,45,44.0,30
32278,90.0,85.0,85.0,90,85.0,85,90.0,85,90.0,90
32279,35.0,20.0,25.0,15,10.0,30,30.0,25,30.0,20
32280,40.0,25.0,50.0,30,40.0,24,30.0,40,35.0,45
32281,50.0,35.0,30.0,60,30.0,40,40.0,50,25.0,20
32282,65.0,70.0,70.0,65,80.0,70,70.0,60,70.0,80
32283,50.0,55.0,30.0,30,40.0,30,30.0,30,30.0,30
32284,50.0,60.0,60.0,50,60.0,50,50.0,50,50.0,50
32285,70.0,60.0,80.0,30,50.0,70,70.0,50,70.0,50
32286,84.0,57.0,70.0,40,60.0,50,45.0,60,50.0,60
32287,70.0,40.0,70.0,50,60.0,70,50.0,50,70.0,80
32288,40.0,30.0,40.0,42,40.0,30,25.0,40,30.0,25
