ID_question,0,1,2,3,4,5,6,7,8,9
32214,40,50,60,50,0,50,50,0.0,50,48
32215,50,50,0,50,50,50,60,0.0,58,100
32216,50,50,10,80,100,50,70,50.0,50,50
32217,0,0,50,50,50,15,0,0.0,0,0
32218,65,50,100,80,80,60,100,80.0,100,70
32219,45,60,50,50,60,50,90,49.0,80,50
32220,50,85,70,75,65,20,50,0.0,75,40
32221,0,70,50,0,50,0,50,30.0,75,0
32222,50,30,50,50,50,60,0,50.0,33,35
32223,100,80,85,100,90,100,60,75.0,85,100
32224,50,50,0,50,50,50,50,50.0,0,15
32225,100,70,70,100,80,70,80,100.0,100,95
32226,50,50,50,50,0,50,0,40.0,50,50
32227,86,70,100,75,80,75,47,80.0,40,70
32228,30,75,0,50,50,50,50,25.0,50,30
32229,80,75,60,50,70,70,63,80.0,70,61
32230,86,65,70,80,50,30,50,57.0,50,100
32231,100,60,100,47,50,50,50,100.0,85,80
32232,70,70,50,65,75,50,100,80.0,80,50
32233,50,50,50,100,50,92,80,100.0,60,100
32234,100,50,50,60,50,50,0,50.0,70,50
32235,100,100,100,100,100,100,100,,100,100
32236,50,50,50,50,65,50,50,100.0,50,50
32237,88,100,100,100,100,100,100,75.0,100,50
32238,50,0,100,0,0,50,0,90.0,0,15
32239,50,50,45,50,65,50,50,50.0,50,50
32240,50,50,0,34,90,60,50,40.0,0,0
32241,30,50,30,80,68,30,60,50.0,50,60
32242,70,80,90,100,97,100,85,80.0,100,70
32243,60,40,50,75,70,50,100,50.0,50,92
32244,50,50,50,50,50,50,47,60.0,40,0
32245,100,100,50,75,40,75,80,50.0,50,50
32246,0,60,0,73,80,50,75,50.0,50,55
32247,40,30,60,80,40,80,80,50.0,100,55
32248,0,30,0,50,0,60,45,0.0,30,0
32249,80,80,30,60,70,80,50,0.0,62,70
32250,70,100,50,100,95,85,65,100.0,100,100
32251,90,50,50,50,0,50,50,50.0,50,0
32252,50,50,70,0,50,50,50,70.0,50,50
32253,62,50,100,75,100,50,50,100.0,100,50
32254,65,45,75,75,60,45,50,86.0,50,75
32255,12,70,100,50,80,100,40,50.0,100,80
32256,100,80,77,80,75,70,50,90.0,85,80
32257,50,75,78,73,100,65,50,80.0,85,80
32258,50,100,50,100,100,70,75,100.0,100,80
32259,75,50,70,75,38,89,50,35.0,50,70
32260,50,80,70,50,70,50,80,40.0,80,50
32261,75,50,50,75,80,80,80,100.0,89,70
32262,50,50,50,50,50,50,60,50.0,50,67
32263,100,100,100,50,100,100,80,100.0,50,100
32264,0,0,0,0,55,50,50,100.0,50,100
32265,50,50,50,50,50,50,50,50.0,50,50
32266,0,0,0,0,0,0,0,0.0,0,0
32267,70,50,50,45,50,60,50,50.0,80,50
32268,65,70,10,50,10,50,0,45.0,50,50
32269,50,50,50,50,78,50,50,50.0,50,80
32270,70,70,50,50,60,60,80,80.0,50,50
32271,80,60,50,50,70,75,70,75.0,100,70
32272,0,10,50,50,55,0,10,50.0,50,50
32273,50,100,50,70,80,70,50,100.0,78,80
32274,30,45,40,30,50,70,50,60.0,27,50
32275,75,100,86,70,100,70,85,85.0,85,75
32276,50,60,57,30,40,39,81,30.0,75,30
32277,78,50,50,50,50,50,50,50.0,50,0
32278,70,70,75,85,80,70,75,80.0,70,85
32279,25,30,45,20,30,30,20,20.0,25,20
32280,85,75,80,50,80,100,85,90.0,85,100
32281,45,50,50,50,50,50,50,64.0,55,50
32282,80,50,50,85,50,100,85,75.0,65,50
32283,50,52,50,50,50,100,50,50.0,50,70
32284,50,50,100,72,40,50,50,75.0,50,100
32285,50,50,77,50,50,50,50,50.0,50,50
32286,75,62,75,70,50,100,50,53.0,50,80
32287,54,50,50,50,50,50,50,50.0,20,50
32288,50,60,50,25,50,55,50,42.0,50,50
