ID_question,0,1,2,3,4,5,6,7,8,9
32214,30,30,20.0,20,30.0,65.0,30.0,20.0,25.0,0
32215,70,90,65.0,75,80.0,75.0,100.0,100.0,80.0,71
32216,50,20,85.0,50,50.0,80.0,,30.0,30.0,80
32217,75,85,35.0,20,20.0,0.0,0.0,10.0,0.0,0
32218,100,96,80.0,100,80.0,70.0,85.0,100.0,90.0,92
32219,60,75,100.0,70,80.0,75.0,80.0,78.0,85.0,75
32220,35,0,65.0,70,75.0,55.0,60.0,0.0,85.0,50
32221,50,50,70.0,50,30.0,80.0,46.0,60.0,45.0,50
32222,30,20,20.0,0,12.0,15.0,30.0,20.0,20.0,30
32223,85,45,70.0,30,,60.0,100.0,30.0,50.0,80
32224,30,12,50.0,100,60.0,50.0,70.0,90.0,87.0,60
32225,85,80,70.0,80,85.0,96.0,85.0,85.0,100.0,80
32226,50,40,17.0,40,47.0,60.0,50.0,45.0,30.0,33
32227,90,90,100.0,95,100.0,95.0,90.0,100.0,95.0,100
32228,25,30,50.0,40,40.0,40.0,40.0,,35.0,35
32229,70,50,75.0,70,52.0,50.0,,80.0,60.0,70
32230,70,30,30.0,25,10.0,20.0,,30.0,20.0,39
32231,70,100,50.0,75,50.0,60.0,75.0,60.0,50.0,80
32232,13,10,15.0,15,0.0,20.0,20.0,20.0,35.0,20
32233,20,20,10.0,0,25.0,10.0,0.0,0.0,0.0,30
32234,0,10,75.0,45,50.0,50.0,50.0,0.0,27.0,0
32235,100,100,100.0,95,100.0,100.0,100.0,92.0,100.0,92
32236,40,45,40.0,50,30.0,60.0,40.0,30.0,25.0,30
32237,100,40,70.0,80,60.0,,50.0,90.0,50.0,30
32238,50,10,85.0,0,20.0,10.0,100.0,0.0,58.0,85
32239,80,70,70.0,65,57.0,67.0,75.0,80.0,65.0,80
32240,47,65,70.0,65,50.0,50.0,65.0,65.0,50.0,70
32241,70,60,70.0,60,70.0,78.0,54.0,60.0,70.0,55
32242,75,50,85.0,30,65.0,70.0,75.0,57.0,70.0,60
32243,30,33,20.0,15,60.0,35.0,30.0,45.0,25.0,30
32244,80,80,100.0,60,95.0,7850.0,90.0,70.0,75.0,100
32245,30,30,80.0,35,30.0,,30.0,70.0,50.0,45
32246,0,50,65.0,100,,90.0,50.0,55.0,50.0,40
32247,60,40,60.0,50,70.0,60.0,70.0,71.0,75.0,40
32248,60,30,20.0,30,20.0,40.0,50.0,30.0,30.0,30
32249,0,0,20.0,10,30.0,5.0,30.0,20.0,20.0,10
32250,100,100,100.0,80,100.0,100.0,100.0,100.0,100.0,100
32251,65,46,70.0,62,30.0,30.0,50.0,55.0,45.0,60
32252,30,20,30.0,25,30.0,25.0,20.0,40.0,40.0,20
32253,90,90,80.0,70,10.0,60.0,85.0,72.0,70.0,80
32254,85,85,70.0,90,70.0,80.0,85.0,100.0,95.0,70
32255,85,75,75.0,85,100.0,80.0,80.0,70.0,80.0,95
32256,90,75,90.0,85,100.0,80.0,90.0,80.0,85.0,90
32257,90,95,85.0,85,85.0,80.0,90.0,90.0,90.0,85
32258,70,70,80.0,60,85.0,80.0,80.0,60.0,80.0,80
32259,70,90,73.0,50,60.0,80.0,80.0,80.0,60.0,80
32260,75,80,70.0,85,90.0,88.0,95.0,80.0,70.0,70
32261,60,70,0.0,68,35.0,30.0,30.0,35.0,50.0,65
32262,45,20,60.0,70,40.0,50.0,47.0,50.0,50.0,60
32263,100,75,0.0,75,75.0,50.0,69.0,80.0,,100
32264,0,20,40.0,20,30.0,25.0,30.0,35.0,25.0,30
32265,50,50,30.0,40,30.0,35.0,50.0,60.0,40.0,60
32266,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
32267,60,60,70.0,80,50.0,80.0,57.0,95.0,40.0,60
32268,0,20,15.0,25,20.0,30.0,40.0,10.0,10.0,30
32269,50,85,,60,70.0,70.0,80.0,70.0,62.0,70
32270,20,75,30.0,40,50.0,30.0,60.0,80.0,50.0,30
32271,100,90,90.0,100,90.0,95.0,100.0,80.0,90.0,100
32272,20,30,10.0,20,30.0,10.0,0.0,30.0,10.0,20
32273,70,65,100.0,70,70.0,75.0,40.0,42.0,80.0,100
32274,80,80,20.0,90,73.0,30.0,78.0,20.0,27.0,65
32275,70,70,66.0,60,75.0,50.0,65.0,75.0,60.0,65
32276,70,60,60.0,75,70.0,78.0,80.0,85.0,70.0,70
32277,60,60,50.0,28,50.0,60.0,40.0,50.0,55.0,50
32278,80,70,60.0,65,60.0,70.0,70.0,60.0,75.0,70
32279,10,10,30.0,20,20.0,20.0,20.0,20.0,25.0,20
32280,85,80,90.0,90,100.0,90.0,95.0,85.0,100.0,90
32281,75,75,,85,70.0,100.0,70.0,80.0,80.0,70
32282,88,80,80.0,70,75.0,70.0,75.0,90.0,80.0,70
32283,40,50,70.0,75,50.0,50.0,70.0,70.0,70.0,50
32284,75,85,80.0,80,100.0,70.0,80.0,75.0,70.0,60
32285,30,20,60.0,39,40.0,35.0,20.0,20.0,40.0,34
32286,80,35,82.0,50,64.0,50.0,70.0,85.0,70.0,75
32287,40,25,20.0,40,40.0,40.0,50.0,30.0,40.0,30
32288,70,70,70.0,75,80.0,75.0,80.0,75.0,70.0,80
