ID_question,0,1,2,3,4,5,6,7,8,9
32214,40,30,30,30,30,25,20,20,20,20
32215,70,100,90,80,75,75,80,80,80,80
32216,60,40,100,0,30,50,58,20,60,50
32217,30,20,0,0,40,0,0,0,20,0
32218,100,80,85,85,90,80,100,80,100,80
32219,80,75,80,75,90,70,75,100,60,65
32220,60,65,65,45,60,60,70,75,50,50
32221,70,50,50,60,50,65,50,50,50,50
32222,30,30,30,25,30,15,30,20,20,30
32223,30,50,45,65,70,80,70,30,60,70
32224,60,70,30,60,70,30,50,70,80,55
32225,90,80,90,100,90,80,90,80,100,80
32226,50,50,50,30,50,30,30,0,70,50
32227,85,100,100,90,80,100,100,100,90,100
32228,45,40,50,40,30,25,50,60,25,30
32229,50,60,60,65,80,50,60,75,50,50
32230,0,0,10,30,20,25,30,40,50,0
32231,75,100,75,80,99,70,60,80,100,70
32232,20,20,10,20,10,30,10,10,20,20
32233,0,20,10,20,0,0,0,0,10,10
32234,50,50,20,50,0,80,27,0,25,35
32235,80,100,100,100,100,90,100,100,100,100
32236,50,30,30,50,50,50,60,50,35,50
32237,0,100,75,80,100,70,50,60,80,70
32238,35,50,50,0,30,30,50,0,30,50
32239,100,70,80,75,75,80,80,80,75,75
32240,80,50,60,70,75,50,60,75,50,50
32241,60,70,70,70,75,70,50,70,80,75
32242,70,70,100,80,70,50,60,100,70,70
32243,20,35,30,30,20,20,10,30,30,30
32244,100,100,70,90,100,90,80,100,100,100
32245,50,50,50,45,50,40,60,70,70,30
32246,30,30,50,60,20,40,50,60,30,50
32247,60,35,50,50,50,40,60,50,70,50
32248,35,40,30,40,25,20,25,20,30,40
32249,0,10,0,0,0,0,0,0,0,35
32250,100,100,100,100,100,100,100,100,100,100
32251,65,65,70,60,60,70,80,50,60,77
32252,40,30,25,30,20,30,25,25,30,30
32253,100,70,100,75,70,85,100,100,100,85
32254,85,90,100,90,90,90,85,100,80,85
32255,80,80,60,80,100,100,80,70,100,100
32256,90,85,80,85,80,100,90,90,90,90
32257,90,90,85,90,90,90,85,95,90,90
32258,60,80,80,60,85,80,80,80,70,70
32259,75,70,70,80,70,40,70,80,80,70
32260,80,80,85,75,75,90,80,85,80,80
32261,20,30,50,30,40,40,50,30,75,50
32262,50,60,50,50,50,45,50,0,50,50
32263,100,80,100,100,100,67,90,100,100,70
32264,50,20,50,30,20,25,20,30,30,40
32265,30,30,20,35,30,30,50,50,50,30
32266,0,0,0,0,0,0,0,0,0,0
32267,80,30,80,65,70,70,90,65,65,60
32268,20,15,20,30,25,20,25,20,20,10
32269,70,65,70,80,75,70,80,75,60,60
32270,30,30,35,40,30,40,50,30,50,30
32271,100,100,100,100,100,100,90,100,100,100
32272,30,25,20,25,20,30,10,15,10,20
32273,75,45,75,60,60,80,60,60,70,65
32274,70,35,60,85,60,80,40,40,50,65
32275,40,50,50,50,50,50,60,50,40,50
32276,60,70,70,75,70,60,70,60,80,70
32277,65,50,50,50,50,50,50,70,40,50
32278,70,75,70,70,70,60,70,75,60,60
32279,15,20,20,20,20,25,20,20,20,20
32280,95,90,90,85,90,90,90,95,90,90
32281,75,80,80,75,70,80,60,85,75,80
32282,75,80,70,70,80,85,90,75,85,80
32283,70,55,50,80,60,80,70,50,50,60
32284,80,70,85,80,70,90,70,85,57,80
32285,20,20,40,30,35,30,50,50,30,50
32286,50,70,70,50,70,50,50,40,50,50
32287,30,30,35,30,45,35,35,30,30,40
32288,75,80,80,75,80,80,70,75,80,70
