ID_question,0,1,2,3,4,5,6,7,8,9
32214,0.0,0.0,0.0,0.0,75.0,50.0,20,0.0,50.0,45.0
32215,70.0,60.0,30.0,50.0,70.0,64.0,30,45.0,20.0,60.0
32216,50.0,50.0,10.0,,0.0,53.0,0,0.0,60.0,0.0
32217,0.0,0.0,0.0,0.0,0.0,10.0,0,20.0,15.0,0.0
32218,0.0,40.0,35.0,30.0,33.0,25.0,65,,0.0,25.0
32219,20.0,30.0,30.0,50.0,25.0,25.0,30,30.0,25.0,60.0
32220,0.0,30.0,45.0,20.0,80.0,10.0,30,15.0,70.0,0.0
32221,0.0,0.0,0.0,20.0,0.0,0.0,0,30.0,20.0,0.0
32222,55.0,85.0,20.0,,25.0,65.0,20,67.0,30.0,51.0
32223,,100.0,75.0,100.0,100.0,100.0,100,85.0,100.0,100.0
32224,0.0,10.0,50.0,50.0,20.0,30.0,10,50.0,20.0,40.0
32225,55.0,85.0,27.0,80.0,85.0,70.0,70,80.0,75.0,32.0
32226,60.0,50.0,60.0,45.0,50.0,70.0,50,50.0,100.0,70.0
32227,70.0,80.0,70.0,75.0,75.0,,75,60.0,50.0,40.0
32228,10.0,30.0,25.0,15.0,10.0,20.0,20,0.0,0.0,0.0
32229,30.0,25.0,25.0,60.0,35.0,30.0,30,30.0,20.0,25.0
32230,75.0,80.0,50.0,70.0,85.0,80.0,70,100.0,67.0,85.0
32231,5.0,10.0,0.0,10.0,20.0,20.0,0,0.0,0.0,0.0
32232,0.0,0.0,0.0,5.0,0.0,,0,0.0,0.0,0.0
32233,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
32234,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
32235,10.0,15.0,0.0,30.0,30.0,15.0,30,20.0,15.0,20.0
32236,75.0,80.0,,100.0,45.0,50.0,50,75.0,70.0,75.0
32237,10.0,0.0,0.0,0.0,0.0,40.0,75,25.0,0.0,50.0
32238,10.0,10.0,10.0,0.0,0.0,0.0,0,0.0,0.0,10.0
32239,50.0,100.0,20.0,0.0,75.0,15.0,45,80.0,75.0,0.0
32240,30.0,25.0,40.0,45.0,0.0,25.0,20,30.0,0.0,
32241,30.0,30.0,55.0,40.0,35.0,85.0,70,50.0,56.0,35.0
32242,70.0,60.0,100.0,100.0,90.0,80.0,50,90.0,0.0,70.0
32243,30.0,30.0,30.0,20.0,50.0,25.0,20,30.0,30.0,10.0
32244,0.0,40.0,80.0,100.0,0.0,60.0,75,10.0,70.0,0.0
32245,70.0,85.0,60.0,100.0,80.0,50.0,90,50.0,70.0,10.0
32246,0.0,0.0,0.0,80.0,0.0,0.0,0,0.0,0.0,0.0
32247,30.0,35.0,30.0,35.0,70.0,30.0,25,30.0,40.0,50.0
32248,30.0,20.0,0.0,20.0,30.0,20.0,25,20.0,20.0,25.0
32249,100.0,60.0,100.0,75.0,75.0,20.0,100,50.0,80.0,80.0
32250,90.0,100.0,80.0,100.0,80.0,100.0,100,80.0,100.0,100.0
32251,30.0,35.0,20.0,0.0,20.0,20.0,10,25.0,0.0,40.0
32252,20.0,5.0,20.0,0.0,30.0,10.0,15,0.0,30.0,80.0
32253,,80.0,50.0,68.0,,68.0,70,50.0,60.0,85.0
32254,25.0,85.0,100.0,30.0,80.0,70.0,55,40.0,100.0,100.0
32255,58.0,,85.0,55.0,85.0,30.0,0,60.0,60.0,70.0
32256,75.0,75.0,80.0,85.0,50.0,,45,55.0,60.0,75.0
32257,85.0,65.0,50.0,70.0,80.0,0.0,61,50.0,65.0,30.0
32258,50.0,60.0,70.0,100.0,50.0,70.0,60,80.0,50.0,40.0
32259,25.0,30.0,30.0,20.0,20.0,20.0,30,30.0,25.0,30.0
32260,60.0,65.0,80.0,30.0,70.0,70.0,100,100.0,,70.0
32261,80.0,85.0,70.0,75.0,90.0,80.0,35,65.0,85.0,50.0
32262,10.0,0.0,0.0,0.0,0.0,10.0,0,0.0,0.0,0.0
32263,100.0,100.0,75.0,85.0,100.0,100.0,100,100.0,100.0,90.0
32264,50.0,100.0,100.0,100.0,100.0,90.0,45,75.0,100.0,60.0
32265,30.0,25.0,0.0,0.0,0.0,25.0,50,20.0,65.0,5.0
32266,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0
32267,100.0,60.0,60.0,30.0,30.0,40.0,35,0.0,35.0,
32268,100.0,80.0,100.0,70.0,80.0,75.0,85,75.0,75.0,100.0
