ID_question,0,1,2,3,4,5,6,7,8,9
32214,80,85,85,80,80,80,80,70,75,70
32215,50,30,30,30,55,50,30,50,30,30
32216,75,70,100,75,50,100,100,50,65,75
32217,75,100,75,70,70,85,100,70,70,70
32218,30,50,40,40,50,35,50,50,30,50
32219,20,20,30,30,20,30,30,20,40,20
32220,40,60,50,60,50,30,70,30,50,70
32221,20,20,15,20,20,20,30,20,30,10
32222,70,70,75,70,60,60,80,80,60,70
32223,70,80,80,80,80,70,80,70,70,75
32224,20,20,20,20,15,20,20,20,10,20
32225,80,70,60,80,85,70,70,70,85,85
32226,20,73,50,35,50,60,65,45,60,50
32227,80,60,70,70,70,70,80,80,80,70
32228,30,20,25,30,30,30,24,30,45,30
32229,85,90,80,80,80,70,85,70,80,85
32230,75,85,70,50,60,80,0,80,58,66
32231,60,75,50,50,70,100,60,78,70,70
32232,60,65,75,60,70,75,60,75,70,70
32233,75,70,80,80,50,80,75,50,70,70
32234,25,20,50,50,40,20,51,50,20,25
32235,100,100,100,100,100,100,100,100,100,100
32236,80,90,85,80,90,85,80,90,80,90
32237,100,100,100,100,100,100,100,100,100,100
32238,10,20,10,10,20,15,30,20,10,20
32239,50,60,45,50,50,50,50,30,30,50
32240,20,35,25,0,0,20,15,20,20,20
32241,25,20,20,25,20,20,30,25,35,30
32242,100,100,90,100,100,100,100,100,100,100
32243,85,80,75,70,70,80,65,75,80,75
32244,40,30,30,30,25,20,30,20,30,20
32245,100,85,90,100,60,75,100,100,100,80
32246,20,20,30,5,10,20,20,20,0,30
32247,90,85,85,90,80,85,80,85,85,95
32248,30,60,65,65,30,15,30,25,40,30
32249,65,75,70,80,80,70,100,80,80,70
32250,70,70,70,75,80,70,85,60,70,70
32251,75,70,70,70,60,50,50,50,70,80
32252,40,50,50,80,25,70,30,50,50,35
32253,75,80,85,80,70,70,50,75,50,60
32254,40,50,60,40,60,67,50,40,50,30
32255,20,70,35,50,70,50,50,30,65,40
32256,70,50,67,70,60,65,80,60,70,70
32257,75,70,80,70,70,70,50,70,80,65
32258,100,100,100,100,85,100,100,100,85,100
32259,60,70,75,70,80,70,70,80,50,75
32260,65,50,40,45,35,70,60,30,50,30
32261,80,50,70,65,60,75,60,80,65,65
32262,25,50,50,0,60,25,0,0,100,50
32263,100,100,85,80,70,80,90,100,100,100
32264,40,70,40,0,30,30,30,50,50,50
32265,75,90,80,75,70,60,75,65,70,70
32266,0,0,0,0,0,0,0,0,0,0
32267,20,20,20,30,30,30,40,15,30,30
32268,25,20,30,25,15,30,25,20,25,10
32269,70,70,70,70,70,80,70,70,70,75
32270,80,90,85,100,100,100,85,100,90,100
32271,50,70,50,75,70,70,75,75,60,70
32272,30,25,30,20,20,25,20,15,15,20
32273,70,45,30,60,65,75,70,80,50,50
32274,75,75,30,30,80,70,70,75,70,30
32275,95,95,100,100,100,95,100,100,100,100
32276,30,30,30,25,30,35,20,25,20,20
32277,25,20,30,25,20,20,35,20,30,35
32278,85,90,85,95,85,90,85,85,90,90
32279,20,20,20,25,2,20,20,20,40,20
32280,25,30,30,30,45,45,40,30,40,30
32281,50,40,30,35,45,40,30,15,30,30
32282,70,70,75,75,70,68,85,80,75,70
32283,30,30,35,40,25,40,50,50,20,40
32284,70,50,50,50,70,50,40,30,50,50
32285,65,50,55,80,40,50,50,50,70,70
32286,80,60,50,70,80,50,65,57,70,80
32287,40,50,50,50,55,50,50,50,60,50
32288,30,35,30,30,25,30,50,30,30,40
