ID_question,0,1,2,3,4,5,6,7,8,9
32214,10,20,15,10,20,20,20,20,10,10
32215,100,100,100,100,100,100,100,100,100,100
32216,100,0,80,100,70,100,80,100,70,80
32217,0,0,0,0,0,0,0,0,0,0
32218,100,100,100,100,100,100,100,100,100,100
32219,100,100,100,90,100,100,100,100,90,100
32220,60,70,80,80,80,70,70,60,70,70
32221,70,80,80,80,75,100,60,100,70,70
32222,10,10,10,10,20,10,15,20,0,0
32223,50,30,73,50,30,30,30,0,20,40
32224,100,80,100,70,85,85,100,90,80,90
32225,100,100,100,90,100,100,100,100,100,100
32226,30,10,25,30,20,20,20,20,30,20
32227,100,100,100,100,100,100,100,100,100,100
32228,80,70,75,80,85,80,70,85,80,85
32229,70,70,75,80,70,70,70,80,80,70
32230,0,5,0,0,0,0,10,0,0,0
32231,100,100,100,100,100,100,100,100,100,100
32232,85,100,80,100,80,80,100,100,80,100
32233,100,50,85,85,75,75,75,100,85,80
32234,100,70,100,80,100,100,70,100,100,100
32235,100,100,100,100,100,100,100,100,100,100
32236,20,20,20,30,20,15,30,30,25,20
32237,100,100,100,100,100,100,100,100,100,100
32238,100,100,100,100,100,100,100,100,100,100
32239,100,100,100,100,100,100,100,100,100,100
32240,100,100,100,100,100,100,100,100,100,100
32241,85,85,80,80,80,80,80,90,85,85
32242,60,50,50,60,70,60,70,70,70,75
32243,20,10,20,25,30,20,20,20,20,20
32244,100,100,100,100,100,100,100,100,100,100
32245,20,30,30,20,30,20,20,20,20,30
32246,80,80,85,90,85,80,80,75,75,80
32247,30,30,20,30,30,30,30,30,20,30
32248,35,40,30,85,30,30,70,60,50,30
32249,0,0,0,0,0,0,0,0,0,10
32250,100,100,100,100,100,100,100,100,100,100
32251,85,80,80,70,80,80,80,85,80,70
32252,70,20,50,30,50,30,50,30,30,20
32253,100,100,100,100,100,100,100,100,100,100
32254,90,90,90,95,85,90,90,80,85,90
32255,100,80,100,70,100,85,100,100,100,90
32256,90,90,100,100,90,100,95,100,90,100
32257,100,100,100,100,100,100,100,100,100,100
32258,70,100,70,100,100,100,60,80,80,100
32259,70,80,90,80,70,80,70,85,80,70
32260,90,80,85,85,80,90,85,90,90,90
32261,30,30,0,30,25,0,10,30,30,30
32262,100,100,100,100,100,100,100,100,100,100
32263,100,100,100,70,70,100,80,100,50,100
32264,10,20,20,30,20,10,10,10,10,20
32265,30,20,35,20,10,20,5,30,30,20
32266,0,0,0,0,0,0,0,0,0,0
32267,70,95,80,80,65,90,85,80,70,70
32268,10,0,0,15,10,20,10,10,10,10
32269,80,80,80,80,80,80,80,80,80,80
32270,25,30,30,20,20,30,15,30,35,30
32271,100,100,100,100,100,100,100,100,100,100
32272,10,20,15,0,0,10,10,10,10,20
32273,70,50,80,50,80,70,80,60,75,70
32274,20,30,30,30,30,30,20,30,30,30
32275,35,20,20,30,30,20,30,30,30,30
32276,90,90,85,100,90,90,90,90,90,90
32277,20,20,20,20,20,30,30,20,30,30
32278,65,70,70,75,60,70,70,70,70,70
32279,20,10,10,20,20,10,15,10,10,20
32280,90,90,90,95,90,90,90,95,90,90
32281,100,100,100,90,100,100,90,100,90,90
32282,100,100,100,100,80,100,90,100,90,100
32283,50,50,50,50,50,50,50,70,50,70
32284,90,85,85,80,90,100,90,85,80,90
32285,20,20,25,30,25,20,30,30,30,25
32286,50,50,30,35,40,45,50,50,30,50
32287,25,20,30,20,20,20,20,20,20,20
32288,100,80,100,80,85,100,80,100,100,100
