ID_question,0,1,2,3,4,5,6,7,8,9
32214,50,60,75,50,50,75,50,50,70,50
32215,80,75,75,70,70,85,70,90,70,85
32216,20,40,80,50,50,50,80,70,30,50
32217,60,70,60,55,80,50,50,65,50,62
32218,90,100,90,80,80,80,90,70,70,80
32219,70,75,75,85,60,65,75,70,65,80
32220,70,60,70,50,65,80,60,75,80,87
32221,50,50,75,75,60,50,60,50,50,50
32222,20,30,60,50,30,30,50,50,40,50
32223,60,60,50,55,0,50,50,50,40,50
32224,60,60,80,50,50,70,50,70,60,50
32225,75,90,90,90,90,90,90,80,90,85
32226,60,30,50,50,50,65,50,40,50,30
32227,90,90,90,90,100,85,100,85,100,90
32228,50,65,40,40,50,70,50,60,80,30
32229,60,60,80,65,70,75,70,70,70,60
32230,30,45,50,25,20,30,20,30,40,30
32231,100,70,70,80,100,85,75,70,80,80
32232,60,70,55,60,55,75,50,50,60,75
32233,70,60,70,65,50,70,60,75,75,50
32234,72,80,60,80,80,70,50,75,80,80
32235,100,100,100,100,100,100,100,100,100,100
32236,50,50,50,60,50,50,60,50,65,50
32237,100,80,100,100,100,80,65,70,80,70
32238,50,50,60,50,80,50,80,50,75,60
32239,70,80,100,75,70,80,75,75,75,100
32240,50,80,80,70,80,50,50,60,50,80
32241,60,75,65,50,70,70,70,50,50,60
32242,100,85,80,90,70,70,84,80,70,85
32243,35,35,30,55,35,50,40,30,30,50
32244,85,80,100,80,100,85,70,75,70,80
32245,50,50,60,80,70,70,60,50,75,70
32246,50,50,50,50,60,50,50,50,60,60
32247,70,70,80,70,70,60,70,80,70,70
32248,30,60,60,70,60,50,30,60,70,60
32249,35,35,0,50,40,40,35,40,50,25
32250,100,100,100,100,100,85,100,100,100,80
32251,80,50,80,80,80,50,80,50,70,70
32252,30,20,45,50,30,45,60,45,50,50
32253,75,65,90,75,80,80,100,100,100,80
32254,75,65,100,85,85,70,80,60,90,80
32255,80,90,70,80,80,75,50,80,100,70
32256,80,80,85,90,80,100,90,85,95,90
32257,95,85,85,90,90,90,80,85,90,85
32258,85,85,90,90,80,90,80,90,100,85
32259,85,80,85,82,80,70,70,75,70,75
32260,80,80,80,75,80,85,85,75,70,72
32261,60,45,60,50,50,50,40,50,60,50
32262,50,50,50,50,75,70,100,50,70,50
32263,80,70,85,50,60,60,50,50,80,70
32264,25,25,40,20,20,30,20,25,30,25
32265,80,50,65,50,70,50,65,75,70,65
32266,0,0,0,0,0,0,0,0,0,0
32267,60,40,70,50,60,50,50,50,50,33
32268,10,5,15,10,15,30,25,10,20,20
32269,70,80,80,80,80,85,80,70,85,80
32270,75,70,70,80,90,65,80,75,80,70
32271,72,80,80,85,80,80,90,90,85,100
32272,5,0,20,0,15,20,0,25,10,20
32273,50,70,60,70,75,70,60,70,50,70
32274,80,50,70,75,50,35,30,70,40,80
32275,60,70,70,70,80,80,75,70,70,80
32276,85,80,75,70,70,70,75,75,70,80
32277,30,30,40,35,48,35,40,35,20,26
32278,80,85,85,85,85,90,85,80,85,70
32279,20,20,20,20,20,20,30,20,20,25
32280,80,90,85,85,85,85,80,85,90,80
32281,45,80,75,50,70,70,80,80,65,70
32282,80,70,80,70,70,80,70,80,80,80
32283,45,60,50,50,50,30,50,50,65,50
32284,85,70,55,80,70,60,70,80,80,80
32285,50,50,50,60,50,30,50,50,45,50
32286,65,70,85,50,50,50,50,60,70,65
32287,50,30,50,30,40,40,50,40,30,50
32288,50,80,75,75,70,65,90,70,70,80
