ID_question,0,1,2,3,4,5,6,7,8,9
32214,10,10.0,20,20,10,25,20,5,20,10
32215,80,90.0,80,80,90,75,100,100,90,100
32216,50,80.0,80,90,30,50,50,53,80,50
32217,0,10.0,20,0,0,0,0,20,30,0
32218,100,100.0,100,100,100,100,100,100,100,100
32219,100,100.0,90,90,100,100,100,100,100,100
32220,90,50.0,80,50,60,70,80,75,60,65
32221,75,100.0,100,100,80,70,85,60,70,85
32222,0,25.0,0,25,20,20,20,35,20,20
32223,20,30.0,35,20,30,15,20,20,25,27
32224,80,60.0,30,80,75,60,60,75,70,100
32225,89,95.0,90,90,100,100,100,100,90,100
32226,25,20.0,30,25,75,25,50,30,20,50
32227,100,100.0,100,100,100,100,100,100,100,100
32228,80,75.0,74,75,70,80,65,70,80,70
32229,75,69.0,50,80,65,70,75,85,60,32
32230,10,0.0,0,0,0,0,0,0,0,10
32231,100,100.0,100,100,100,100,100,100,100,100
32232,100,100.0,100,80,100,100,80,100,100,100
32233,90,60.0,80,55,80,75,60,100,75,75
32234,100,80.0,80,100,100,100,100,100,80,100
32235,100,100.0,100,100,100,100,100,100,100,100
32236,20,30.0,30,25,20,20,30,20,20,20
32237,100,100.0,100,100,100,100,100,100,100,100
32238,100,100.0,100,85,85,100,100,100,85,90
32239,85,100.0,100,100,90,100,75,100,70,80
32240,85,100.0,100,100,90,85,60,70,100,80
32241,80,75.0,90,80,80,80,75,75,80,80
32242,50,80.0,70,60,80,70,80,80,100,50
32243,20,15.0,15,15,10,10,20,10,30,25
32244,100,80.0,100,100,100,100,100,100,100,100
32245,10,20.0,0,0,15,30,25,0,20,0
32246,100,100.0,100,100,100,95,100,100,100,85
32247,40,30.0,35,70,30,25,55,30,35,75
32248,20,50.0,50,90,35,30,35,30,20,25
32249,0,0.0,0,0,0,5,0,0,0,0
32250,100,100.0,100,100,100,100,100,100,100,100
32251,80,90.0,85,80,80,85,80,85,100,100
32252,25,30.0,20,25,35,35,30,30,80,30
32253,100,100.0,100,100,100,100,100,100,100,80
32254,100,90.0,100,100,100,100,100,100,100,100
32255,100,100.0,100,100,80,100,100,100,100,100
32256,100,100.0,100,100,100,100,100,100,100,100
32257,100,100.0,100,100,100,100,100,100,100,100
32258,65,70.0,20,70,75,70,50,75,60,60
32259,75,85.0,40,60,70,80,55,90,80,80
32260,95,85.0,90,100,90,92,90,90,85,100
32261,25,,20,50,50,50,20,10,30,30
32262,100,100.0,100,100,100,100,100,100,100,100
32263,60,70.0,65,100,10,90,100,90,25,85
32264,5,5.0,10,0,10,5,5,5,5,0
32265,30,10.0,20,20,10,40,25,10,20,30
32266,0,0.0,0,0,0,0,0,0,0,0
32267,80,70.0,70,90,85,90,70,88,100,80
32268,0,0.0,10,5,5,0,5,0,0,5
32269,70,80.0,80,80,90,70,80,85,75,85
32270,30,30.0,30,35,40,0,35,25,20,30
32271,100,100.0,100,100,100,100,100,100,100,100
32272,0,10.0,5,25,10,10,10,10,0,10
32273,30,30.0,20,30,40,35,35,40,30,25
32274,20,35.0,30,30,35,10,20,40,0,20
32275,30,25.0,25,30,30,30,20,30,20,30
32276,90,90.0,80,85,85,90,90,90,90,85
32277,10,35.0,25,25,20,32,20,20,15,10
32278,65,70.0,70,70,80,70,70,75,75,70
32279,10,20.0,0,10,10,10,10,15,10,0
32280,100,100.0,100,100,100,100,100,100,100,100
32281,80,90.0,85,80,90,90,70,100,90,100
32282,90,100.0,100,80,100,100,80,80,100,100
32283,75,30.0,50,50,40,50,80,50,70,40
32284,100,100.0,90,100,90,100,80,100,90,100
32285,5,10.0,30,15,15,15,10,10,35,25
32286,40,40.0,30,45,25,20,40,25,30,30
32287,20,20.0,10,10,35,20,20,20,20,15
32288,85,85.0,100,80,90,90,85,90,70,100
