ID_question,0,1,2,3,4,5,6,7,8,9
32214,0,0,0,50,0,0,50,25,47,30
32215,50,30,60,60,40,50,15,40,30,50
32216,0,0,0,80,0,0,80,45,0,30
32217,0,0,0,0,0,0,0,0,0,0
32218,25,40,10,35,30,30,30,30,20,20
32219,25,30,40,30,30,30,30,30,30,25
32220,0,30,30,35,25,0,20,30,20,20
32221,0,30,0,0,0,0,0,0,0,0
32222,20,0,20,70,35,30,0,80,10,75
32223,100,100,85,100,100,70,100,100,100,100
32224,50,50,25,20,40,30,25,25,30,20
32225,50,60,70,60,90,80,50,60,80,70
32226,80,100,100,75,60,50,60,50,60,85
32227,80,60,80,35,63,60,50,80,60,70
32228,20,20,0,0,0,0,10,20,0,0
32229,30,40,30,20,30,20,30,25,30,25
32230,100,100,70,90,85,80,100,100,100,100
32231,0,0,0,0,0,0,0,0,0,0
32232,0,0,0,0,0,0,0,5,0,0
32233,0,0,0,0,0,0,0,0,0,0
32234,0,0,0,0,0,0,0,0,0,0
32235,30,20,10,30,20,20,15,10,20,30
32236,50,65,50,80,50,70,100,40,50,70
32237,0,0,0,0,0,0,0,25,0,20
32238,0,0,0,0,0,0,0,0,0,0
32239,40,70,65,70,50,50,70,30,75,100
32240,0,0,30,0,0,40,30,0,20,0
32241,40,30,60,37,40,35,45,25,20,40
32242,70,100,100,75,70,50,80,80,40,50
32243,30,0,30,30,40,10,25,30,25,30
32244,0,70,40,100,50,30,70,0,100,50
32245,90,80,80,80,50,100,70,85,80,80
32246,0,0,0,0,0,0,0,0,0,0
32247,10,15,30,40,30,20,65,20,30,30
32248,30,40,30,30,20,20,10,20,30,30
32249,0,100,60,50,50,50,50,50,60,30
32250,100,100,100,100,100,100,100,100,100,90
32251,25,30,30,0,25,25,10,0,30,20
32252,20,0,10,0,0,20,0,20,20,20
32253,100,50,10,70,100,80,100,100,100,50
32254,50,50,50,40,100,50,80,60,50,50
32255,85,50,60,50,100,80,50,50,80,60
32256,80,50,65,60,80,55,50,70,70,50
32257,50,50,80,70,50,80,75,60,85,75
32258,50,50,50,60,40,50,50,50,50,30
32259,20,25,30,25,50,30,20,30,30,20
32260,50,60,70,70,70,85,75,85,85,60
32261,0,100,0,75,60,70,50,0,50,100
32262,0,0,0,0,0,0,0,0,0,0
32263,100,100,100,100,100,100,100,100,100,100
32264,100,100,100,100,100,100,50,100,70,100
32265,30,50,0,0,25,0,20,30,20,40
32266,0,0,0,0,0,0,0,0,0,0
32267,30,50,100,30,0,60,60,50,50,20
32268,90,90,75,80,80,85,80,70,100,85
32269,30,30,30,30,25,20,20,25,30,20
32270,50,45,40,40,80,10,50,25,25,60
32271,80,70,60,70,75,100,100,80,100,70
32272,80,100,100,80,80,80,90,70,65,85
32273,90,75,100,75,70,100,80,100,85,75
32274,50,60,40,80,60,80,80,80,80,30
32275,70,70,50,60,65,30,40,30,80,60
32276,20,20,30,20,20,30,20,10,30,20
32277,80,90,80,80,70,80,85,85,90,80
32278,30,50,50,40,40,40,30,50,40,30
32279,85,60,75,70,80,70,70,70,60,70
32280,30,30,30,30,30,20,30,50,40,50
32281,50,60,50,50,30,20,30,20,50,30
32282,50,40,40,45,75,50,40,20,30,50
32283,50,70,70,50,50,70,60,60,50,50
32284,50,50,50,50,50,50,25,50,25,80
32285,50,50,30,70,50,50,50,60,70,50
32286,80,60,90,75,65,60,85,75,70,80
32287,50,50,60,70,50,60,75,75,80,70
32288,30,20,10,40,30,45,40,40,20,20
