ID_question,0,1,2,3,4,5,6,7,8,9
32214,10,10,20,10,20,10,20,0,20,20
32215,80,100,85,100,100,100,100,100,100,100
32216,70,100,100,100,70,100,75,80,100,100
32217,0,0,0,0,0,0,0,0,0,0
32218,100,100,100,100,100,100,100,100,100,100
32219,100,100,100,100,95,100,100,100,95,100
32220,75,85,70,70,70,70,70,65,85,80
32221,70,70,60,70,70,100,70,80,80,70
32222,20,15,20,20,10,10,0,10,0,0
32223,50,20,30,35,20,30,30,30,50,40
32224,80,80,80,100,70,100,100,70,100,75
32225,100,100,100,100,100,100,100,100,100,85
32226,30,30,30,30,30,30,30,20,30,25
32227,100,100,100,100,100,100,100,100,100,100
32228,80,85,75,70,70,70,70,70,70,70
32229,75,70,85,50,90,65,60,60,70,70
32230,15,0,20,10,25,20,10,0,10,0
32231,100,100,100,100,100,100,100,100,100,100
32232,80,70,100,100,80,85,100,100,100,100
32233,100,70,75,73,80,80,70,70,70,100
32234,84,65,100,80,80,80,100,90,70,70
32235,100,100,100,100,100,100,100,100,100,100
32236,30,20,20,30,30,15,20,30,20,20
32237,80,100,100,100,100,80,100,100,100,100
32238,100,100,100,100,100,100,100,100,100,100
32239,90,100,100,100,100,100,100,100,100,100
32240,100,100,100,100,100,100,100,100,100,100
32241,85,80,85,85,85,90,75,90,85,85
32242,80,65,50,70,70,70,50,70,70,70
32243,30,20,40,20,20,30,20,15,25,20
32244,100,100,100,100,100,100,100,100,100,100
32245,20,20,20,20,30,20,30,20,30,20
32246,80,80,90,75,80,80,85,70,80,80
32247,25,30,35,20,25,20,30,35,20,30
32248,40,50,20,20,75,30,30,35,30,70
32249,0,0,10,0,10,0,5,10,0,0
32250,100,100,100,100,100,100,100,100,100,100
32251,85,80,75,70,80,85,80,60,85,85
32252,20,20,35,50,50,25,20,30,50,20
32253,90,100,100,80,100,80,100,100,100,100
32254,100,80,100,100,90,90,85,90,90,90
32255,100,80,75,85,100,100,80,70,100,80
32256,90,100,90,100,90,100,95,100,90,100
32257,100,100,100,100,100,100,100,100,100,100
32258,100,100,70,100,90,70,80,100,75,80
32259,40,80,80,80,85,70,80,70,75,70
32260,90,85,90,90,85,90,90,90,90,100
32261,0,0,20,30,20,30,0,60,30,40
32262,100,100,100,100,100,100,100,100,100,100
32263,0,80,100,100,80,100,100,100,100,100
32264,10,10,20,10,20,10,10,15,15,10
32265,30,10,20,20,25,20,10,20,30,20
32266,0,0,0,0,0,0,0,0,0,0
32267,70,80,80,80,75,70,85,90,75,80
32268,0,10,10,20,10,0,10,10,0,5
32269,85,70,80,80,75,70,70,80,80,80
32270,20,20,30,30,20,20,30,30,30,20
32271,100,100,100,100,100,100,100,100,100,100
32272,10,15,0,5,20,20,15,25,5,15
32273,75,50,50,60,80,70,30,50,60,70
32274,30,30,40,30,30,40,30,15,20,30
32275,30,20,35,30,35,30,30,30,30,25
32276,90,90,90,90,90,90,90,100,95,95
32277,20,20,30,25,30,25,30,20,30,25
32278,60,70,70,70,70,70,65,85,50,70
32279,20,20,5,15,10,5,20,20,10,20
32280,90,90,90,90,90,90,90,90,90,90
32281,100,100,100,100,100,100,80,100,100,90
32282,100,100,100,100,100,100,100,90,90,100
32283,40,70,70,60,50,60,60,50,50,65
32284,90,100,90,100,85,90,90,100,85,75
32285,10,15,20,20,30,30,20,30,20,20
32286,50,30,50,75,60,35,50,30,50,40
32287,30,20,30,20,30,30,30,20,20,20
32288,80,80,100,100,70,80,100,85,75,100
