ID_question,0,1,2,3,4,5,6,7,8,9
32214,10,10,20,20,10,0,20,10,20,10
32215,100,100,100,100,100,100,90,90,100,95
32216,85,100,60,60,80,100,100,0,80,50
32217,0,0,0,0,0,0,0,0,0,0
32218,100,100,100,100,100,100,100,100,100,100
32219,100,100,90,100,100,100,100,100,100,100
32220,90,100,50,50,70,70,70,75,75,80
32221,80,50,100,100,80,100,70,70,60,52
32222,10,20,10,20,10,0,30,5,10,0
32223,80,20,20,15,20,20,20,30,20,20
32224,100,100,70,80,100,100,85,100,70,85
32225,100,100,100,85,90,100,100,100,90,100
32226,30,30,10,30,20,35,30,30,20,30
32227,100,100,100,100,100,100,100,100,100,100
32228,90,80,70,85,70,70,70,60,80,75
32229,80,75,65,60,70,85,80,70,75,80
32230,0,0,0,10,10,0,10,20,0,20
32231,100,100,100,100,100,100,100,100,100,100
32232,80,80,100,80,80,90,70,70,100,100
32233,80,70,80,75,75,70,100,80,85,100
32234,100,70,75,100,80,100,100,85,100,80
32235,100,100,100,100,100,100,100,100,100,100
32236,20,20,20,20,20,25,20,35,35,30
32237,100,100,100,100,100,100,100,85,100,100
32238,100,100,100,100,100,100,100,100,100,90
32239,100,100,100,100,100,100,100,100,100,90
32240,100,100,100,100,75,100,100,100,100,100
32241,80,85,85,80,80,85,85,75,90,90
32242,50,80,80,60,50,50,60,70,70,75
32243,20,20,30,35,20,20,35,20,25,25
32244,100,100,100,100,100,100,100,100,100,100
32245,20,20,10,30,20,20,25,10,20,15
32246,90,80,95,70,80,85,85,80,85,80
32247,30,30,30,30,5,30,30,30,30,35
32248,70,50,30,45,50,30,50,40,70,50
32249,10,0,15,0,10,0,0,10,0,0
32250,100,100,100,100,100,100,100,100,100,100
32251,80,85,100,75,80,70,75,80,90,80
32252,20,30,30,60,50,30,40,35,40,30
32253,90,92,100,100,80,100,100,100,90,100
32254,95,100,100,80,100,98,85,100,85,100
32255,70,70,80,100,75,100,100,100,90,100
32256,100,100,100,80,90,95,100,100,90,100
32257,90,100,100,100,100,100,100,100,100,100
32258,80,100,80,70,100,80,100,85,90,80
32259,75,70,65,60,70,80,70,70,75,85
32260,100,75,100,90,80,85,90,100,75,90
32261,10,0,0,40,10,0,30,33,30,50
32262,100,100,100,100,100,100,100,100,100,100
32263,100,100,100,100,100,100,70,0,85,0
32264,20,10,15,10,15,10,5,15,20,20
32265,20,20,20,30,30,20,0,25,35,30
32266,0,0,0,0,0,0,0,0,0,0
32267,70,80,80,85,80,80,80,70,70,80
32268,10,0,0,0,10,10,10,10,0,30
32269,70,80,80,80,80,70,80,80,80,85
32270,20,25,20,20,20,30,30,10,35,20
32271,100,100,100,100,100,100,100,85,100,100
32272,15,10,20,0,20,0,10,20,10,10
32273,60,60,80,50,100,50,50,65,60,70
32274,20,60,40,20,30,20,30,10,30,40
32275,30,30,20,20,35,20,20,20,20,30
32276,90,90,85,90,100,80,90,90,100,90
32277,30,20,30,20,30,30,30,30,30,30
32278,70,70,70,60,60,70,70,70,70,50
32279,20,0,0,20,20,10,10,10,0,10
32280,90,90,90,94,90,85,90,100,85,85
32281,100,100,100,100,100,75,100,100,100,100
32282,80,100,100,100,80,90,85,80,100,100
32283,50,50,50,25,60,50,50,75,80,50
32284,85,100,80,100,95,90,90,100,85,85
32285,10,30,25,20,15,20,20,10,30,20
32286,65,30,30,40,60,50,50,30,50,70
32287,20,30,20,25,25,20,25,20,20,30
32288,100,80,70,80,100,100,80,100,85,100
