ID_question,0,1,2,3,4,5,6,7,8,9
32214,75,50,68,70,80,50,50,70,70,70
32215,75,70,60,60,50,50,70,70,80,60
32216,60,60,50,30,50,30,50,80,50,50
32217,80,100,100,75,80,60,75,70,60,70
32218,100,80,100,80,85,90,80,85,80,78
32219,50,50,50,50,45,70,50,70,50,70
32220,70,50,75,75,70,70,85,70,70,75
32221,70,70,50,80,60,70,50,70,50,50
32222,30,50,20,20,40,25,45,40,30,60
32223,45,30,65,30,50,50,50,70,30,70
32224,80,60,0,90,30,80,70,30,50,50
32225,85,90,70,90,90,80,100,80,95,90
32226,60,50,50,70,60,50,50,80,50,60
32227,85,90,100,95,90,85,100,95,100,100
32228,65,62,65,30,50,80,68,50,65,50
32229,80,60,65,70,80,70,60,80,75,75
32230,30,30,20,50,25,30,30,30,50,0
32231,100,85,80,100,100,80,100,100,85,100
32232,85,100,100,100,70,85,85,100,100,85
32233,70,75,75,67,85,80,85,80,75,65
32234,80,70,75,75,75,85,50,80,70,65
32235,100,100,100,100,100,100,100,100,100,100
32236,60,50,50,60,75,60,70,65,65,50
32237,100,100,100,80,100,100,100,100,100,100
32238,70,60,0,100,50,20,85,70,80,80
32239,70,85,70,85,50,80,70,60,80,70
32240,50,65,30,50,50,30,100,60,50,50
32241,30,60,70,50,50,60,40,65,70,70
32242,100,100,80,100,100,100,100,90,100,100
32243,65,50,30,70,50,70,50,65,10,65
32244,100,80,100,100,80,100,70,70,75,80
32245,30,50,60,30,30,70,70,50,60,60
32246,70,80,100,80,80,85,90,80,80,80
32247,75,80,80,80,85,80,80,80,80,80
32248,80,70,40,80,80,30,75,50,70,70
32249,20,0,10,10,20,20,20,20,25,10
32250,90,100,100,85,100,100,90,100,100,80
32251,80,75,100,70,80,70,70,80,70,90
32252,50,30,30,80,30,30,20,40,30,50
32253,85,85,90,100,100,80,100,100,100,80
32254,75,100,80,85,85,85,80,80,100,85
32255,80,80,75,90,80,60,80,90,80,80
32256,90,95,90,90,85,100,85,90,90,90
32257,92,80,100,100,100,100,100,95,90,100
32258,100,100,90,100,80,100,100,100,90,100
32259,75,70,70,80,75,70,85,85,70,70
32260,70,85,75,80,80,80,80,85,80,70
32261,45,50,70,80,40,70,85,70,50,50
32262,100,100,100,100,80,70,70,100,100,100
32263,80,100,80,80,80,57,65,75,90,100
32264,30,20,20,20,10,10,20,20,20,25
32265,80,80,60,70,80,60,85,60,70,50
32266,0,0,0,0,0,0,0,0,0,0
32267,20,50,70,20,50,60,70,70,80,70
32268,0,20,15,10,10,10,20,10,20,25
32269,80,75,70,85,75,80,80,85,70,70
32270,75,70,75,75,65,85,70,80,70,65
32271,80,90,100,80,85,80,100,100,100,90
32272,20,20,15,20,10,10,15,10,20,20
32273,20,20,30,20,30,50,30,30,30,30
32274,70,20,20,60,20,45,30,50,65,58
32275,70,75,85,80,80,85,70,80,80,85
32276,70,60,50,70,60,75,70,75,85,70
32277,30,25,30,30,30,20,20,10,35,25
32278,85,85,70,85,80,85,85,85,80,85
32279,30,10,20,10,20,15,20,25,20,20
32280,80,85,90,86,90,85,85,85,85,85
32281,70,70,50,50,65,50,50,50,75,55
32282,100,85,80,80,100,100,70,75,80,80
32283,50,40,50,50,50,50,30,45,50,40
32284,80,70,70,80,80,70,70,70,65,80
32285,30,30,30,30,20,30,20,30,30,30
32286,50,50,40,75,50,60,40,30,50,50
32287,40,30,30,30,25,30,25,40,45,30
32288,60,70,75,80,65,60,75,100,60,50
