ID_question,0,1,2,3,4,5,6,7,8,9
32214,70,70,50,70,100,50,65,70,80,70
32215,70,50,80,70,50,80,70,60,80,85
32216,50,50,50,100,30,30,50,100,50,80
32217,50,70,65,70,35,70,85,70,60,50
32218,100,85,90,80,80,100,75,85,85,100
32219,30,70,50,50,65,50,50,60,70,40
32220,50,80,65,90,60,70,50,50,60,60
32221,70,60,50,50,50,40,50,100,65,70
32222,50,35,20,50,50,30,30,30,30,40
32223,50,50,50,50,60,50,96,70,70,30
32224,75,70,50,50,50,60,50,80,30,50
32225,85,90,85,95,80,85,95,88,85,90
32226,50,50,50,50,50,50,50,50,50,50
32227,80,100,100,85,90,100,100,85,90,100
32228,65,70,50,50,50,40,80,50,70,50
32229,80,80,70,85,70,80,70,80,70,70
32230,50,20,25,20,50,0,30,20,30,55
32231,70,70,80,100,85,100,90,100,90,90
32232,100,100,100,80,85,100,80,80,100,80
32233,50,75,90,80,74,75,75,75,70,75
32234,70,75,50,70,70,85,70,70,80,85
32235,100,100,100,100,100,100,100,100,100,100
32236,50,75,60,60,50,70,60,70,50,50
32237,100,70,100,100,100,100,100,100,100,100
32238,50,50,50,100,50,70,100,50,50,60
32239,100,75,70,75,80,80,80,75,70,70
32240,30,50,50,60,20,30,40,40,0,50
32241,67,60,50,35,65,60,50,60,45,60
32242,100,100,100,80,80,100,100,85,100,100
32243,50,70,30,60,60,70,30,50,70,50
32244,80,70,85,80,75,80,100,80,100,100
32245,50,70,50,50,50,30,40,50,50,50
32246,75,80,80,80,80,80,70,80,100,70
32247,70,90,75,75,80,85,85,80,70,85
32248,70,50,60,70,80,80,60,60,60,50
32249,30,20,20,30,20,30,0,20,20,30
32250,100,100,100,85,100,100,100,100,100,100
32251,100,70,75,80,70,75,80,80,70,80
32252,50,50,60,40,50,60,30,50,50,30
32253,100,90,95,100,85,100,100,100,100,100
32254,75,85,80,80,80,85,85,85,90,85
32255,70,60,80,70,80,80,75,100,70,80
32256,85,100,85,95,85,100,85,85,95,95
32257,100,100,90,100,100,100,100,100,100,95
32258,100,80,100,100,100,100,90,90,100,100
32259,70,70,85,60,80,80,80,80,100,70
32260,80,80,80,70,85,80,85,80,80,75
32261,50,20,75,50,30,50,50,0,70,50
32262,100,100,100,100,100,100,100,100,100,100
32263,100,75,70,60,80,100,50,100,80,100
32264,20,15,20,20,25,20,30,30,20,30
32265,60,50,50,70,60,70,75,50,50,70
32266,0,0,0,0,0,0,0,0,0,0
32267,80,80,50,50,70,40,60,40,40,50
32268,10,20,20,0,5,10,5,15,15,10
32269,80,85,80,80,80,80,80,80,85,80
32270,75,80,70,80,80,80,80,75,70,70
32271,80,90,100,100,100,90,100,100,100,100
32272,15,30,10,20,20,10,20,20,20,20
32273,30,30,40,30,30,30,30,30,20,50
32274,60,55,30,40,60,30,50,63,30,30
32275,80,80,80,70,80,80,90,85,70,70
32276,60,75,60,50,70,60,60,70,75,60
32277,30,30,30,20,20,30,30,30,40,25
32278,85,90,85,85,75,85,85,90,80,85
32279,20,25,20,20,30,20,10,20,20,10
32280,90,85,85,90,90,80,90,90,90,85
32281,50,60,70,65,50,60,80,50,50,50
32282,80,80,75,80,100,80,80,85,80,70
32283,50,30,50,50,50,40,50,55,50,50
32284,85,80,70,80,70,70,80,70,80,80
32285,30,30,30,30,20,30,30,30,25,20
32286,50,50,50,50,50,50,60,50,50,60
32287,35,30,30,30,25,40,30,30,30,40
32288,50,60,70,60,60,75,70,70,60,50
