ID_question,0,1,2,3,4,5,6,7,8,9
32214,50,65,80,60,50,50,50,50,50,70
32215,70,70,80,70,80,70,75,75,80,80
32216,40,70,40,60,40,50,50,50,50,50
32217,60,80,50,25,50,85,60,50,50,40
32218,75,80,90,80,80,80,75,80,70,75
32219,70,70,60,75,70,70,70,60,60,75
32220,50,60,50,60,75,60,60,50,70,60
32221,50,50,50,50,50,70,65,70,50,50
32222,45,45,30,30,40,40,50,30,30,50
32223,50,25,55,40,50,50,50,30,50,25
32224,50,50,50,60,80,80,50,60,60,75
32225,90,90,90,85,90,85,85,90,90,100
32226,50,30,50,50,50,50,50,50,50,50
32227,90,90,100,90,90,85,90,85,90,90
32228,45,40,70,75,50,50,50,45,60,50
32229,75,70,70,70,60,70,63,75,80,70
32230,50,30,35,15,50,30,50,25,50,25
32231,70,80,70,75,70,80,70,100,100,80
32232,75,70,50,80,50,72,50,30,60,60
32233,60,65,60,65,75,60,50,70,80,80
32234,60,75,50,50,70,50,80,50,80,75
32235,100,100,100,100,100,100,100,100,100,100
32236,50,50,50,60,50,50,50,50,60,50
32237,85,85,100,80,100,100,80,100,100,60
32238,60,70,60,50,50,80,50,70,75,60
32239,70,80,75,70,70,80,80,80,70,85
32240,60,50,50,50,50,80,50,65,50,100
32241,70,40,60,60,50,60,65,60,50,50
32242,75,80,70,90,80,80,80,100,75,100
32243,40,40,25,40,30,25,30,30,30,25
32244,80,100,70,70,100,80,100,80,80,80
32245,80,70,60,50,50,60,80,70,50,70
32246,60,70,50,50,50,60,50,50,50,50
32247,70,70,60,75,65,60,65,70,75,70
32248,50,65,30,30,30,60,45,55,50,50
32249,30,50,40,40,40,50,50,30,50,35
32250,100,100,100,100,100,100,100,100,100,100
32251,75,60,70,80,65,60,75,50,65,70
32252,25,60,40,50,50,50,35,50,50,50
32253,80,75,90,80,80,85,80,80,75,90
32254,80,85,80,80,70,70,80,70,80,85
32255,75,80,60,70,70,75,80,60,80,70
32256,80,80,80,85,85,80,70,80,85,75
32257,85,85,90,85,85,90,85,80,75,85
32258,80,85,100,80,100,100,85,85,80,100
32259,70,80,65,70,65,70,70,80,75,70
32260,80,80,75,80,75,85,85,80,80,75
32261,50,60,60,50,30,70,50,50,50,50
32262,60,50,50,50,60,75,80,60,50,50
32263,65,100,75,100,68,85,75,75,70,80
32264,30,30,50,50,40,30,50,30,50,35
32265,50,50,70,70,68,60,60,70,60,70
32266,0,0,0,0,0,0,0,0,0,0
32267,50,50,50,35,55,45,40,50,70,50
32268,15,20,10,20,10,20,20,10,10,20
32269,80,70,85,80,85,85,80,80,85,70
32270,85,70,70,70,75,65,70,60,65,85
32271,90,100,100,85,90,100,85,90,80,85
32272,15,10,0,15,10,20,10,25,10,20
32273,70,50,50,70,75,60,60,65,70,60
32274,30,70,60,75,70,60,50,70,50,50
32275,70,80,85,75,70,80,70,75,70,70
32276,80,70,70,70,70,80,70,75,70,70
32277,30,40,30,25,25,30,30,50,30,30
32278,80,80,85,85,70,75,80,80,70,80
32279,20,20,25,30,20,30,20,20,20,20
32280,85,85,85,85,90,85,80,90,80,85
32281,60,70,65,75,70,60,70,65,70,70
32282,80,70,90,70,80,80,80,75,70,80
32283,65,50,50,50,50,50,50,60,50,50
32284,70,75,85,80,60,70,70,75,80,80
32285,45,50,50,50,50,50,50,50,50,45
32286,50,75,50,80,50,50,50,50,50,70
32287,50,40,50,50,30,40,50,30,30,30
32288,75,75,70,85,70,75,80,80,70,75
