ID_question,0,1,2,3,4,5,6,7,8,9
32214,,60,70,85,70,70,70,70,70,90
32215,30.0,30,20,30,50,30,65,30,70,50
32216,50.0,50,80,80,70,50,80,50,55,80
32217,65.0,80,70,70,70,70,70,70,70,80
32218,70.0,50,25,40,20,30,30,50,60,30
32219,20.0,25,30,20,30,20,20,30,30,30
32220,60.0,50,50,50,70,70,80,50,30,30
32221,30.0,20,20,20,20,20,0,25,20,20
32222,60.0,70,70,60,80,75,70,55,85,60
32223,70.0,70,75,70,80,80,80,80,80,80
32224,20.0,20,20,10,20,10,15,20,20,20
32225,100.0,80,70,70,60,80,75,80,80,70
32226,50.0,50,50,25,40,30,50,70,50,70
32227,75.0,65,85,70,80,80,80,70,65,90
32228,30.0,40,25,30,30,30,20,20,30,20
32229,85.0,80,70,75,85,90,80,70,75,80
32230,40.0,30,50,60,80,70,70,60,60,70
32231,60.0,45,50,50,30,70,78,50,50,65
32232,75.0,80,70,65,70,70,80,80,75,65
32233,63.0,60,75,50,80,80,60,75,60,75
32234,35.0,30,50,30,30,20,50,30,50,30
32235,100.0,100,100,100,100,100,100,100,100,100
32236,90.0,85,85,80,90,90,90,90,80,90
32237,100.0,100,100,100,100,100,100,100,100,100
32238,10.0,20,20,20,20,20,20,0,20,20
32239,30.0,50,30,40,50,30,50,60,35,50
32240,15.0,15,20,20,0,30,10,15,20,30
32241,25.0,20,25,30,25,30,20,35,20,30
32242,100.0,100,100,100,100,100,100,100,100,100
32243,80.0,75,70,70,70,70,85,75,75,70
32244,50.0,20,40,40,40,50,30,20,30,50
32245,85.0,85,75,80,80,80,100,100,80,90
32246,0.0,20,0,20,20,20,20,20,0,20
32247,80.0,85,90,80,85,85,90,80,85,80
32248,50.0,50,30,30,50,70,75,60,30,50
32249,70.0,75,80,80,70,60,70,75,70,75
32250,75.0,70,70,50,75,80,80,85,70,85
32251,80.0,40,50,30,70,70,60,30,70,70
32252,50.0,30,30,30,50,65,50,30,30,30
32253,75.0,50,80,60,60,65,79,70,70,70
32254,30.0,30,30,55,50,30,30,40,50,40
32255,80.0,70,60,70,50,60,40,70,65,50
32256,70.0,70,70,40,60,60,70,50,75,50
32257,60.0,80,70,70,65,70,70,65,75,70
32258,100.0,100,100,100,100,100,100,100,100,100
32259,70.0,75,70,60,70,75,70,70,70,60
32260,60.0,50,50,60,40,40,65,30,45,30
32261,80.0,70,100,80,85,50,50,70,90,70
32262,50.0,30,50,30,50,30,0,50,20,20
32263,100.0,100,80,100,100,80,85,100,100,80
32264,40.0,50,40,40,50,30,70,50,50,50
32265,70.0,75,85,60,70,80,70,70,70,80
32266,0.0,0,0,0,0,0,0,0,0,0
32267,30.0,20,20,40,35,30,40,20,30,30
32268,20.0,20,15,20,20,20,30,20,20,30
32269,70.0,70,75,75,70,60,70,75,80,70
32270,85.0,100,90,85,85,100,100,85,90,85
32271,70.0,70,70,65,70,85,68,50,75,70
32272,20.0,20,35,20,20,10,20,10,20,30
32273,70.0,50,80,80,60,30,70,60,70,45
32274,50.0,30,70,80,60,60,70,70,50,40
32275,100.0,85,95,90,100,90,95,95,95,95
32276,20.0,30,30,30,25,30,30,30,30,30
32277,40.0,30,25,30,30,30,30,30,30,20
32278,90.0,90,85,85,90,85,85,90,85,85
32279,30.0,20,30,20,20,30,40,30,20,30
32280,20.0,35,40,40,40,40,40,40,25,30
32281,40.0,40,35,50,30,30,30,30,30,30
32282,70.0,70,70,75,80,85,60,70,70,60
32283,40.0,40,35,30,30,30,50,50,30,30
32284,40.0,50,40,50,50,70,50,50,50,50
32285,50.0,70,60,65,70,70,50,60,50,50
32286,75.0,50,50,50,60,60,50,50,65,50
32287,50.0,50,50,50,30,60,50,60,50,50
32288,40.0,35,30,35,25,30,30,30,30,30
