ID_question,0,1,2,3,4,5,6,7,8,9
32214,10,10,20,15,10,0,0,20,20,0
32215,75,80,100,80,85,100,100,100,100,90
32216,75,100,100,85,0,50,100,100,75,70
32217,0,25,10,0,0,0,10,20,10,0
32218,100,100,100,100,100,100,100,100,100,100
32219,70,90,85,85,100,90,80,100,90,100
32220,50,80,70,90,70,65,70,68,80,100
32221,60,70,80,70,85,70,80,100,90,77
32222,25,20,20,10,20,25,10,20,20,15
32223,45,35,35,20,30,60,20,23,20,30
32224,75,90,65,100,75,50,70,50,65,70
32225,100,100,95,100,90,100,100,100,100,100
32226,0,30,20,50,30,40,50,30,35,30
32227,100,100,100,100,100,100,100,100,100,100
32228,100,70,85,70,70,75,80,80,80,70
32229,80,75,75,60,80,100,50,70,70,75
32230,0,10,0,0,7,0,10,0,0,0
32231,100,100,100,100,100,100,100,100,100,100
32232,100,100,100,100,100,100,100,100,100,100
32233,80,85,80,80,75,70,100,60,100,95
32234,100,100,70,100,80,90,100,100,100,100
32235,100,100,100,100,100,100,100,100,100,100
32236,30,20,20,20,15,25,30,30,30,30
32237,80,100,100,100,100,100,100,80,100,100
32238,80,100,100,95,85,100,100,100,90,100
32239,85,100,80,100,90,100,100,100,100,75
32240,100,100,100,68,85,100,85,85,100,100
32241,70,75,80,80,80,80,80,75,80,70
32242,60,80,60,70,85,65,80,80,70,60
32243,15,10,20,10,15,10,20,20,20,15
32244,100,100,100,100,100,100,100,80,100,100
32245,10,5,10,10,10,20,10,0,0,20
32246,100,100,90,100,100,85,100,80,100,100
32247,30,25,30,30,40,30,30,20,30,30
32248,20,30,30,30,30,40,30,35,30,45
32249,0,0,0,0,0,0,0,0,0,0
32250,100,100,100,100,100,100,100,100,100,100
32251,70,85,85,100,80,80,80,100,85,80
32252,30,30,30,30,30,20,10,30,20,10
32253,100,100,85,100,100,100,100,100,100,100
32254,100,100,100,100,100,100,100,100,100,100
32255,70,100,100,100,100,90,85,100,100,95
32256,100,100,100,100,100,100,100,100,100,100
32257,100,100,100,100,100,100,100,100,100,100
32258,80,75,62,100,50,85,65,60,70,70
32259,70,70,85,80,80,70,85,80,85,70
32260,90,100,90,100,95,80,95,90,90,90
32261,50,60,30,20,30,50,30,35,26,50
32262,100,100,100,100,100,100,100,100,100,100
32263,100,75,80,50,70,73,50,80,50,60
32264,10,20,15,20,10,5,10,10,10,10
32265,20,20,20,20,10,40,10,25,10,30
32266,0,0,0,0,0,0,0,0,0,0
32267,80,85,90,80,80,90,100,80,95,85
32268,0,20,10,0,0,10,0,0,0,0
32269,70,70,80,70,80,80,80,75,80,75
32270,30,30,25,20,30,10,30,30,20,10
32271,100,100,100,100,100,100,100,100,100,100
32272,0,0,0,5,0,20,10,10,15,10
32273,30,50,35,32,35,50,20,20,20,20
32274,20,20,20,15,20,30,30,20,20,20
32275,20,20,30,35,20,20,30,20,30,25
32276,90,85,85,90,90,90,90,80,90,80
32277,20,45,20,25,20,30,25,20,20,20
32278,80,60,70,70,65,70,70,75,70,70
32279,15,5,10,0,10,0,5,10,10,0
32280,100,100,100,90,95,100,100,100,100,100
32281,60,100,80,80,70,70,80,85,100,80
32282,100,100,80,85,100,100,100,100,100,100
32283,60,80,50,40,30,30,50,50,30,30
32284,100,100,90,90,100,100,100,90,100,90
32285,20,10,20,10,10,10,20,10,10,20
32286,40,20,40,35,30,30,30,30,30,30
32287,15,15,10,20,20,15,10,15,20,15
32288,80,100,90,75,90,100,90,70,85,100
